"position","rating","height","foot","pace","shooting","passing","dribbling","defending","heading"
0,60,182,1,73,58,49,57,42,55
0,60,178,1,72,55,47,69,42,58
0,60,191,1,71,55,55,61,61,56
0,60,183,1,75,57,39,56,46,64
0,60,173,1,75,58,49,63,43,58
0,60,184,1,65,57,51,60,51,58
0,60,185,1,72,56,50,57,53,73
0,60,178,0,70,55,61,65,49,48
0,60,176,0,73,48,59,68,36,40
0,60,170,1,78,59,48,63,39,34
0,60,183,0,55,62,50,63,60,70
0,60,178,1,55,59,62,72,44,60
0,60,185,1,32,58,47,56,51,55
0,60,188,1,49,59,42,40,53,65
0,60,180,1,55,63,45,49,49,66
0,60,174,1,67,58,48,62,46,67
1,60,188,0,55,32,49,44,65,54
1,60,181,0,53,44,58,46,63,74
1,60,183,1,49,28,43,30,63,65
1,60,169,1,77,45,60,63,54,59
1,60,185,0,49,50,59,58,66,68
1,60,186,1,35,37,36,34,68,59
1,60,186,0,61,55,58,58,66,61
1,60,188,1,69,50,51,51,65,67
1,60,185,0,54,23,39,48,65,54
1,60,183,1,62,48,55,59,64,67
1,60,178,1,68,32,60,61,60,67
1,60,183,1,52,31,46,58,63,65
1,60,183,1,59,23,52,55,65,56
1,60,191,1,40,17,47,46,74,67
1,60,187,1,52,50,45,31,65,66
1,60,183,0,60,44,55,54,65,53
1,60,189,1,53,44,46,50,63,66
1,60,178,1,53,52,62,49,64,63
1,60,185,0,46,33,51,30,62,73
1,60,183,0,67,23,56,36,64,68
1,60,183,1,78,43,40,40,65,66
1,60,183,1,58,42,49,52,60,59
1,60,185,1,39,40,41,51,62,67
1,60,172,0,78,36,56,54,58,48
1,60,178,0,67,48,60,57,62,55
1,60,183,1,66,31,56,58,62,62
1,60,175,0,81,51,55,61,57,61
1,60,180,0,63,54,62,56,65,62
1,60,185,0,62,46,56,50,62,64
1,60,173,0,71,49,61,60,59,65
1,60,178,1,55,36,48,30,61,72
1,60,185,1,65,34,59,49,62,65
1,60,186,1,50,41,50,45,64,66
1,60,192,0,61,23,35,23,68,73
1,60,193,0,31,35,44,43,61,68
1,60,176,1,91,45,55,55,61,51
1,60,188,0,65,62,66,58,60,62
1,60,187,1,77,33,48,46,62,53
1,60,173,1,72,40,49,56,59,50
1,60,180,1,68,44,51,60,62,60
1,60,193,1,50,21,41,31,70,49
1,60,183,1,60,38,48,51,66,58
1,60,180,1,81,57,54,69,60,43
1,60,186,1,63,47,55,51,64,65
1,60,180,1,47,31,41,29,65,70
1,60,180,0,73,26,53,60,64,66
1,60,175,0,73,48,52,64,60,64
1,60,186,0,57,24,27,26,67,67
1,60,193,1,71,30,50,53,65,64
1,60,179,0,78,38,53,64,59,57
1,60,180,1,68,22,50,38,63,67
1,60,180,0,71,25,55,62,59,53
1,60,177,1,67,42,52,51,65,58
1,60,182,0,72,45,59,59,62,61
1,60,186,1,58,46,53,51,62,61
1,60,192,1,47,31,37,31,63,60
1,60,180,1,72,19,31,24,66,69
1,60,180,0,53,33,39,35,61,70
1,60,188,1,54,19,32,35,62,70
1,60,196,1,44,28,42,38,70,54
1,60,185,0,71,35,45,43,64,62
1,60,180,1,74,40,63,52,60,60
1,60,183,0,47,55,57,60,64,65
1,60,183,1,80,22,54,48,58,49
1,60,189,1,67,44,56,55,64,60
1,60,177,1,71,42,54,50,62,56
1,60,188,0,71,51,54,64,64,58
1,60,186,1,59,35,42,52,66,56
1,60,185,1,67,24,30,29,66,75
1,60,188,0,71,44,43,42,68,54
1,60,191,0,63,24,41,41,62,64
1,60,184,1,74,41,58,60,60,59
1,60,184,1,60,34,40,32,65,65
1,60,187,0,59,30,51,32,67,77
1,60,179,0,68,41,36,54,61,51
1,60,185,1,61,33,47,45,64,61
1,60,182,0,70,37,51,44,62,68
1,60,173,0,79,39,51,61,56,62
1,60,175,1,56,37,48,50,59,65
1,60,170,1,66,38,61,55,67,62
1,60,176,1,53,42,41,44,65,65
1,60,180,1,74,20,37,24,68,68
1,60,180,0,66,47,58,56,62,57
1,60,182,1,66,48,56,54,60,67
1,60,180,0,64,50,55,61,62,62
1,60,181,1,76,34,60,63,56,67
1,60,188,1,51,32,42,43,64,71
1,60,183,1,52,23,39,44,61,62
1,60,170,0,75,54,62,62,49,41
1,60,189,1,74,43,36,45,66,61
1,60,173,1,84,55,57,62,59,64
1,60,173,0,77,56,57,58,59,64
1,60,183,0,64,39,53,51,62,67
1,60,187,1,71,53,52,45,66,64
1,60,183,1,62,44,60,37,64,69
1,60,183,1,62,49,61,55,62,56
1,60,186,1,63,19,42,37,60,64
1,60,188,1,65,24,41,49,59,59
1,60,183,1,65,35,42,42,62,68
1,60,181,1,64,38,54,51,63,66
1,60,185,1,50,36,44,58,62,64
1,60,177,0,64,34,51,43,61,59
1,60,179,1,67,47,59,58,61,64
1,60,175,0,80,52,57,56,60,60
1,60,180,1,69,47,49,47,61,63
1,60,185,0,49,25,26,22,67,74
1,60,178,0,63,42,52,47,64,67
1,60,188,0,37,30,32,32,68,61
1,60,183,1,78,18,33,25,61,71
1,60,185,1,52,34,33,39,69,67
1,60,188,0,44,22,25,19,69,71
2,60,185,0,61,54,60,47,60,48
2,60,173,1,59,46,58,56,63,62
2,60,178,1,57,58,55,56,67,65
2,60,177,1,68,45,60,60,62,54
2,60,180,1,53,56,52,47,65,56
2,60,170,1,54,49,59,70,51,53
2,60,175,1,56,32,60,58,66,56
2,60,178,1,63,54,56,60,66,67
2,60,176,1,63,54,51,62,67,63
2,60,188,1,56,44,52,51,64,49
2,60,184,1,62,53,51,66,57,54
2,60,173,1,53,48,58,60,61,55
2,60,177,1,40,55,49,39,69,56
2,60,179,1,61,60,58,63,52,59
2,60,186,1,66,45,56,60,67,63
2,60,177,1,64,64,61,55,61,62
2,60,185,1,56,55,55,59,55,48
2,60,165,0,71,50,56,64,55,40
2,60,178,0,75,58,53,62,52,59
2,60,180,0,66,57,62,59,53,53
2,60,178,0,78,57,52,65,38,47
2,60,182,1,65,37,57,54,62,66
2,60,183,1,64,49,60,60,53,57
2,60,178,1,83,41,52,60,53,53
2,60,182,1,65,63,55,62,64,66
2,60,189,1,56,48,61,64,56,59
2,60,188,1,72,44,56,61,54,53
2,60,178,1,67,54,52,59,55,60
2,60,181,1,63,56,57,58,55,56
2,60,178,1,61,56,59,59,57,55
2,60,173,0,73,49,55,65,53,50
2,60,183,1,68,59,56,59,50,49
2,60,189,1,59,54,60,59,61,66
2,60,172,1,80,50,62,65,53,52
2,60,184,1,74,56,60,59,53,61
2,60,183,0,73,55,58,58,48,64
2,60,165,1,67,44,57,59,48,38
2,60,175,1,39,56,50,52,64,60
2,60,173,1,71,54,58,56,58,61
2,60,183,1,65,35,61,57,61,66
2,60,183,1,56,52,55,58,65,65
2,60,176,1,71,56,55,60,50,59
2,60,185,1,74,48,56,62,60,51
2,60,183,1,65,50,58,60,63,61
2,60,170,1,64,50,61,65,50,46
2,60,170,1,73,62,52,67,47,61
2,60,175,0,86,61,53,60,50,63
2,60,175,1,64,54,63,63,54,57
2,60,185,1,75,49,56,62,67,60
2,60,180,1,58,58,56,59,51,59
2,60,183,1,50,49,55,57,63,69
2,60,183,1,74,51,60,56,60,55
2,60,184,0,70,57,53,61,44,61
2,60,178,1,61,46,64,60,64,61
2,60,178,1,67,46,62,49,61,57
2,60,177,1,72,61,57,62,53,58
2,60,179,1,73,56,58,50,59,42
2,60,185,0,67,49,57,57,63,68
2,60,180,0,90,47,58,67,55,58
2,60,178,1,82,57,53,64,51,54
2,60,184,1,61,26,50,40,66,66
2,60,179,1,69,57,58,61,45,55
2,60,185,1,70,53,54,61,55,53
2,60,180,1,58,52,60,57,60,58
2,60,163,1,80,43,56,65,40,50
2,60,167,0,72,58,53,62,50,53
2,60,191,1,57,58,54,52,51,56
2,60,173,0,69,48,59,55,60,53
2,60,176,1,72,58,73,55,49,67
2,60,181,1,64,52,55,60,62,56
2,60,182,1,61,53,64,56,61,64
2,60,173,1,70,63,63,66,47,50
2,60,178,0,52,59,59,59,48,56
2,60,188,1,57,37,49,55,66,65
2,60,183,1,82,46,56,64,48,48
2,60,176,1,65,60,62,63,47,55
2,60,184,1,77,45,51,60,65,52
2,60,175,1,73,60,61,67,58,59
2,60,180,1,72,48,65,58,44,44
2,60,178,1,75,57,53,61,44,50
2,60,185,0,66,53,64,55,48,58
2,60,172,1,76,56,55,67,38,45
2,60,175,1,65,53,61,54,53,42
2,60,177,0,72,54,58,68,45,58
2,60,180,1,77,50,62,63,58,60
2,60,184,1,64,50,50,45,70,64
2,60,180,1,65,51,62,62,64,59
2,60,173,1,57,55,59,66,51,53
2,60,191,1,56,57,49,60,69,77
2,60,173,1,60,49,57,62,59,61
2,60,178,1,63,50,56,51,57,50
2,60,178,1,62,47,64,60,52,52
2,60,174,0,76,61,63,71,50,54
2,60,183,1,67,48,56,66,59,50
2,60,180,1,72,58,60,65,57,59
2,60,173,1,87,54,55,63,44,53
2,60,173,0,73,57,58,58,44,57
2,60,193,1,57,56,52,57,64,73
2,60,183,1,48,47,49,55,64,66
2,60,178,1,60,57,62,62,64,63
2,60,173,1,81,56,51,66,47,57
2,60,173,1,71,55,58,58,65,57
2,60,177,1,76,53,56,55,58,63
2,60,188,0,71,50,59,62,50,56
2,60,183,1,67,62,60,65,56,56
2,60,172,0,70,45,54,65,38,37
2,60,190,1,64,38,60,47,59,46
2,60,178,1,65,60,53,64,41,58
2,60,177,0,72,55,57,67,38,51
2,60,178,1,66,37,64,57,62,66
2,60,173,0,68,51,57,65,45,46
0,59,187,1,51,60,49,51,54,64
0,59,171,1,69,58,50,63,40,51
0,59,171,1,69,57,58,62,45,40
0,59,185,1,53,56,44,52,52,65
0,59,168,1,76,60,38,55,35,46
0,59,176,1,66,52,56,60,39,55
0,59,174,1,66,58,46,51,47,64
0,59,185,1,56,58,30,61,48,58
0,59,191,1,49,56,31,57,52,64
0,59,178,1,71,54,51,64,47,54
0,59,180,1,65,58,27,50,46,66
0,59,178,0,85,47,51,70,38,49
0,59,179,1,65,56,56,62,44,60
0,59,178,1,80,53,56,61,53,64
0,59,173,0,75,45,50,65,36,49
0,59,175,1,75,52,45,68,48,47
0,59,188,1,56,60,51,60,53,73
0,59,176,1,76,52,40,60,42,52
0,59,174,1,66,59,61,62,54,59
0,59,175,1,75,55,47,54,47,63
0,59,180,1,68,63,38,57,50,50
0,59,182,1,66,53,36,59,43,69
0,59,180,1,66,55,38,52,48,71
0,59,190,1,66,58,59,66,52,61
0,59,182,1,84,48,49,65,38,47
0,59,178,1,80,49,55,65,47,57
0,59,196,1,43,59,46,52,56,57
0,59,173,1,77,54,47,61,54,65
0,59,190,1,65,56,45,57,53,64
0,59,186,1,53,54,38,52,46,67
0,59,180,1,81,50,39,60,42,39
0,59,183,1,77,53,25,56,38,55
0,59,183,1,73,57,34,61,45,63
0,59,171,1,91,58,43,68,36,45
0,59,173,1,67,57,49,66,45,62
0,59,173,1,62,59,56,60,46,50
0,59,188,1,79,56,52,58,43,59
0,59,176,1,77,56,34,62,41,50
0,59,175,1,53,54,38,37,50,75
0,59,173,0,80,46,44,65,39,48
0,59,178,1,70,59,53,50,49,66
0,59,188,1,72,54,45,49,54,69
0,59,185,1,57,58,42,59,48,68
0,59,180,1,64,56,48,62,39,51
0,59,175,1,66,60,42,60,45,67
0,59,176,1,82,54,40,59,44,62
0,59,180,1,51,61,48,64,49,61
0,59,179,1,79,50,46,69,39,58
0,59,180,1,70,60,50,59,46,53
0,59,189,1,57,52,36,52,50,74
0,59,187,1,71,55,46,61,45,58
0,59,178,1,84,61,38,64,36,37
0,59,170,0,54,60,59,60,40,58
0,59,178,1,63,59,56,61,48,62
0,59,185,1,65,58,40,59,45,61
0,59,180,1,74,56,48,65,43,51
0,59,189,1,86,54,42,64,46,51
0,59,186,1,74,59,33,59,49,60
0,59,178,0,88,59,51,61,46,47
0,59,178,1,77,55,45,61,40,59
0,59,191,0,44,60,49,39,60,67
1,59,188,1,48,27,38,36,65,68
1,59,180,1,53,48,60,53,62,55
1,59,183,1,66,49,55,55,62,64
1,59,185,0,52,41,45,36,64,70
1,59,180,0,62,30,37,45,60,57
1,59,180,1,65,50,61,53,59,65
1,59,183,0,62,25,51,56,63,58
1,59,193,1,65,45,45,52,62,60
1,59,178,1,64,31,45,46,66,65
1,59,183,1,39,19,42,55,70,64
1,59,177,1,58,48,58,46,55,56
1,59,168,0,69,34,48,34,66,64
1,59,178,1,63,42,57,56,60,62
1,59,185,0,56,31,41,34,65,62
1,59,191,1,46,33,37,36,67,64
1,59,163,0,61,47,61,59,57,65
1,59,178,0,71,46,58,60,56,58
1,59,178,1,64,47,50,45,63,68
1,59,185,1,64,27,52,54,63,57
1,59,180,1,66,19,30,31,63,72
1,59,175,0,79,49,58,62,56,56
1,59,175,0,67,35,42,37,66,71
1,59,187,1,55,39,55,33,64,71
1,59,183,0,60,39,52,53,63,53
1,59,183,1,63,30,56,55,64,77
1,59,196,0,57,44,55,41,62,57
1,59,183,0,54,43,54,37,60,66
1,59,180,1,65,45,45,51,64,69
1,59,183,1,76,32,45,40,64,58
1,59,178,1,70,36,57,44,63,65
1,59,181,1,54,39,46,42,62,65
1,59,184,0,55,29,55,55,59,60
1,59,176,0,71,48,65,63,56,57
1,59,180,1,64,31,46,26,64,62
1,59,188,1,52,33,47,52,60,73
1,59,184,1,43,34,39,44,66,52
1,59,180,1,42,40,51,54,64,62
1,59,183,0,71,55,55,59,60,61
1,59,191,0,54,31,41,27,66,67
1,59,178,0,64,48,50,52,62,57
1,59,185,1,43,27,46,46,65,59
1,59,188,1,60,46,39,46,62,68
1,59,185,1,62,30,51,56,64,58
1,59,183,1,45,17,27,23,64,71
1,59,177,1,74,41,55,57,64,65
1,59,183,0,72,46,56,56,58,58
1,59,186,0,62,35,52,35,66,56
1,59,174,1,58,45,56,50,58,61
1,59,193,1,35,23,32,34,68,66
1,59,191,0,55,13,24,31,62,69
1,59,179,0,86,30,52,64,65,56
1,59,183,0,75,33,50,51,64,56
1,59,173,1,69,36,62,55,61,61
1,59,192,1,65,42,42,45,67,57
1,59,188,0,70,44,60,54,63,61
1,59,176,1,66,62,56,67,57,52
1,59,175,1,65,26,48,47,58,56
1,59,173,1,75,58,57,64,57,64
1,59,188,1,52,26,36,26,63,65
1,59,186,1,61,44,49,40,61,60
1,59,183,1,56,24,37,33,64,67
1,59,182,0,60,36,41,33,67,65
1,59,181,1,56,34,48,31,60,64
1,59,189,0,66,46,60,57,61,51
1,59,181,1,54,27,58,41,62,62
1,59,187,1,52,21,40,32,65,63
1,59,186,1,64,45,47,47,67,55
1,59,173,0,58,24,56,45,62,66
1,59,192,1,51,27,38,31,70,53
1,59,187,1,60,32,49,38,63,62
1,59,183,0,63,39,62,42,61,46
1,59,193,1,66,37,52,53,59,64
1,59,183,1,56,43,54,53,64,73
1,59,188,1,54,22,37,38,63,59
1,59,185,1,72,37,55,52,60,51
1,59,182,1,78,51,57,66,54,58
1,59,181,0,78,57,57,71,60,50
1,59,180,0,76,48,61,61,60,56
1,59,191,1,45,39,57,57,62,63
1,59,188,1,65,52,44,52,60,69
1,59,186,0,70,46,60,63,59,62
1,59,168,1,68,42,49,63,58,50
1,59,175,1,74,53,54,56,60,68
1,59,188,1,59,34,58,36,63,70
1,59,187,1,62,34,48,34,61,66
1,59,184,1,61,38,65,34,61,47
1,59,180,1,64,40,61,27,63,64
1,59,188,1,46,19,25,22,63,67
1,59,168,1,86,46,53,67,52,63
1,59,183,1,70,49,47,57,62,60
1,59,183,1,53,34,34,32,62,64
1,59,175,1,60,46,63,60,60,63
1,59,175,0,51,39,57,42,63,60
1,59,188,0,53,34,37,28,65,70
1,59,177,0,69,44,59,61,57,47
1,59,188,0,47,40,58,49,70,51
1,59,183,0,66,26,43,49,64,69
2,59,175,0,52,56,58,53,59,58
2,59,184,0,69,52,58,60,56,65
2,59,183,0,55,48,63,61,46,48
2,59,185,1,66,48,55,61,68,64
2,59,176,0,75,45,51,61,50,60
2,59,182,1,54,52,57,51,62,61
2,59,178,0,65,47,53,51,66,54
2,59,188,1,63,58,56,58,60,62
2,59,172,1,81,49,55,59,55,55
2,59,186,1,62,48,59,56,59,60
2,59,179,1,61,54,58,57,60,60
2,59,175,1,48,48,59,35,67,59
2,59,183,1,59,48,53,56,61,57
2,59,175,0,81,57,48,69,44,55
2,59,178,0,77,39,55,64,48,48
2,59,173,0,65,32,67,56,55,59
2,59,170,1,82,42,54,63,50,58
2,59,180,1,72,58,58,56,62,61
2,59,170,1,57,57,61,60,47,44
2,59,185,1,59,34,68,62,61,60
2,59,175,1,66,51,63,58,58,54
2,59,178,1,66,41,56,54,62,65
2,59,177,0,61,53,53,62,55,57
2,59,181,1,66,45,58,61,47,74
2,59,185,0,47,57,58,46,60,71
2,59,183,1,68,51,53,46,64,64
2,59,183,1,78,37,54,64,36,45
2,59,178,1,63,53,54,57,61,56
2,59,175,1,59,53,51,49,66,69
2,59,183,1,80,56,53,61,40,48
2,59,182,0,69,59,61,63,58,55
2,59,174,0,73,51,54,66,36,50
2,59,184,1,31,56,67,68,51,47
2,59,178,1,87,40,50,70,36,38
2,59,170,1,65,55,56,58,56,59
2,59,183,1,65,58,55,62,57,58
2,59,185,1,67,48,52,55,62,63
2,59,176,1,76,65,55,62,56,58
2,59,187,1,58,44,60,53,63,67
2,59,171,1,66,50,57,60,52,53
2,59,181,1,73,57,59,68,50,60
2,59,189,1,74,49,55,60,44,57
2,59,173,1,71,45,57,65,43,42
2,59,180,1,47,58,50,60,70,67
2,59,180,1,72,55,57,60,52,58
2,59,175,1,77,45,55,62,48,57
2,59,180,1,66,29,62,52,60,52
2,59,175,1,67,53,55,58,62,65
2,59,184,1,74,52,60,63,44,51
2,59,177,1,76,44,57,59,54,58
2,59,184,1,67,56,56,61,46,52
2,59,186,0,66,58,56,52,62,66
2,59,168,1,77,53,52,68,36,42
2,59,185,1,70,50,65,57,57,64
2,59,176,1,66,52,58,40,63,62
2,59,183,1,77,54,53,61,60,70
2,59,175,1,61,52,60,50,53,51
2,59,175,1,77,51,52,62,61,61
2,59,188,1,55,49,58,52,54,53
2,59,176,1,68,60,61,57,47,44
2,59,181,1,71,53,57,65,43,53
2,59,181,1,61,39,62,50,60,52
2,59,179,1,60,43,48,44,64,60
2,59,165,1,79,55,52,63,48,42
2,59,178,1,74,48,46,70,34,34
2,59,176,0,68,55,53,64,40,61
2,59,174,0,74,60,52,61,36,37
2,59,183,1,54,58,54,59,63,66
2,59,181,1,66,56,61,56,55,62
2,59,182,0,67,50,60,59,60,62
2,59,180,1,68,53,63,60,54,58
2,59,184,0,65,40,54,51,64,68
2,59,183,1,61,50,59,60,41,47
2,59,178,1,61,55,56,63,49,46
2,59,176,1,40,61,65,66,51,64
2,59,170,1,77,57,62,67,47,40
2,59,179,1,70,58,54,67,39,58
2,59,178,1,77,52,57,74,51,54
2,59,181,1,65,51,65,65,41,54
2,59,169,1,64,45,58,57,44,44
2,59,172,1,45,60,56,61,63,58
2,59,177,1,76,52,57,60,52,48
2,59,180,0,65,56,58,62,54,50
2,59,173,1,56,57,51,68,61,64
2,59,173,1,67,39,56,55,61,66
0,58,187,1,81,55,58,67,45,51
0,58,183,1,62,59,43,50,49,66
0,58,183,1,51,56,31,48,53,78
0,58,183,1,58,55,35,57,50,56
0,58,175,1,78,59,45,65,42,48
0,58,176,1,74,54,50,57,40,56
0,58,175,1,74,53,36,56,43,58
0,58,176,0,82,53,48,58,46,53
0,58,183,1,71,48,54,57,55,77
0,58,188,1,51,55,39,44,52,65
0,58,180,1,79,58,28,45,44,57
0,58,183,1,79,42,52,60,31,45
0,58,175,1,78,54,41,59,52,65
0,58,183,1,72,53,48,58,55,64
0,58,183,1,66,52,39,51,46,67
0,58,178,1,73,55,45,61,41,59
0,58,184,1,66,50,55,57,41,52
0,58,178,1,72,57,51,58,37,59
0,58,188,1,62,53,42,51,48,65
0,58,178,1,76,49,50,58,53,59
0,58,171,0,59,51,52,65,50,50
0,58,178,1,70,54,54,59,48,66
0,58,170,0,73,52,29,57,42,61
0,58,179,1,67,54,48,61,40,56
0,58,178,0,75,46,52,64,48,50
0,58,188,1,30,56,42,35,63,77
0,58,175,1,59,59,48,51,52,65
0,58,180,1,69,57,40,53,46,59
0,58,178,1,83,51,39,62,48,60
0,58,172,1,70,62,57,58,39,42
0,58,184,1,79,54,43,58,46,59
0,58,178,1,77,55,42,62,41,46
0,58,180,0,81,55,50,58,45,54
0,58,178,1,74,60,39,55,46,70
0,58,173,1,73,53,43,69,38,38
0,58,178,1,62,58,50,57,39,67
0,58,180,1,59,59,42,51,49,67
0,58,184,1,76,58,41,64,41,61
0,58,175,1,84,54,39,58,44,52
0,58,173,0,77,56,41,64,54,49
0,58,181,1,71,58,60,58,53,58
0,58,188,0,60,59,60,59,56,60
0,58,189,1,75,54,45,58,49,65
0,58,187,1,56,59,46,59,46,60
0,58,190,1,52,56,45,53,50,61
0,58,181,1,76,56,43,65,45,61
0,58,190,1,66,55,49,55,44,65
0,58,178,1,82,54,38,62,39,55
0,58,173,1,65,60,50,67,40,47
0,58,175,1,79,55,48,68,39,63
1,58,188,1,56,33,40,43,63,69
1,58,200,0,47,31,42,38,65,59
1,58,185,1,63,42,54,56,64,69
1,58,200,1,46,29,19,19,68,58
1,58,183,0,51,40,44,45,62,73
1,58,185,1,34,24,31,33,62,66
1,58,180,0,62,32,58,52,58,54
1,58,191,1,66,21,33,31,66,65
1,58,183,1,40,45,55,53,60,62
1,58,180,1,33,32,41,35,57,74
1,58,200,1,44,23,42,38,66,58
1,58,180,1,72,42,55,53,58,57
1,58,185,1,44,43,34,24,65,69
1,58,186,0,44,35,43,37,62,61
1,58,183,1,65,34,42,45,63,68
1,58,188,1,61,23,28,22,65,66
1,58,176,1,62,42,56,53,57,59
1,58,193,1,53,32,29,31,66,75
1,58,185,0,67,30,40,37,62,64
1,58,188,1,51,46,44,44,66,66
1,58,181,0,72,51,55,53,59,57
1,58,186,0,63,49,58,54,62,56
1,58,193,1,49,17,32,34,59,62
1,58,182,1,56,37,58,46,65,59
1,58,180,1,66,54,57,56,60,62
1,58,171,1,64,46,60,54,57,49
1,58,192,1,38,18,32,21,66,60
1,58,188,1,60,33,43,46,62,64
1,58,185,1,54,49,55,50,62,70
1,58,191,1,55,34,42,25,64,65
1,58,180,0,71,41,54,58,57,55
1,58,181,1,64,47,58,47,61,61
1,58,183,0,72,49,54,56,58,59
1,58,180,1,64,32,49,39,61,59
1,58,173,1,72,34,56,41,53,56
1,58,183,0,72,30,47,39,59,66
1,58,173,1,84,45,43,49,62,68
1,58,172,0,74,28,52,59,54,54
1,58,191,1,59,19,43,49,60,55
1,58,179,1,62,48,44,50,58,55
1,58,184,1,50,47,44,51,59,63
1,58,192,1,37,36,43,49,58,57
1,58,193,1,75,42,48,38,69,73
1,58,183,0,67,38,54,57,58,58
1,58,185,1,54,40,40,46,59,58
1,58,175,0,68,35,56,49,47,46
1,58,185,1,70,47,63,64,59,54
1,58,180,1,65,45,31,49,60,68
1,58,175,1,68,32,53,56,59,48
1,58,191,0,63,34,44,41,60,66
1,58,181,1,68,44,52,46,57,54
1,58,181,1,69,33,51,54,57,59
1,58,188,1,72,29,44,34,62,75
1,58,190,1,60,33,52,26,62,59
1,58,185,1,33,40,38,44,59,64
1,58,180,1,65,34,55,53,57,50
1,58,175,1,56,38,34,40,60,65
1,58,187,1,50,22,13,40,65,58
1,58,182,1,70,46,58,58,60,54
1,58,184,1,60,27,37,28,61,67
1,58,162,0,69,30,40,40,58,55
1,58,174,1,62,35,48,48,64,60
1,58,184,1,81,57,54,64,57,57
1,58,186,0,72,49,52,56,56,61
1,58,180,1,80,58,52,59,61,66
1,58,188,1,62,30,34,37,65,65
1,58,186,1,72,42,54,43,68,45
1,58,183,1,73,24,54,36,60,52
1,58,178,1,74,46,60,54,59,56
1,58,181,1,73,28,40,37,63,67
1,58,193,0,52,35,36,33,64,63
1,58,172,1,79,40,50,66,51,59
1,58,175,0,75,35,54,50,56,57
1,58,186,1,54,33,39,34,65,63
1,58,176,0,61,59,65,61,60,48
1,58,178,0,53,26,35,36,61,69
1,58,187,0,41,44,49,43,64,57
1,58,175,0,57,32,44,40,68,65
1,58,191,1,32,24,30,35,68,58
1,58,185,1,57,21,34,36,64,67
1,58,180,1,54,34,52,43,65,65
1,58,185,1,62,14,34,44,63,58
1,58,185,1,43,19,53,50,66,54
2,58,180,0,68,56,52,61,44,43
2,58,189,1,63,43,58,56,65,62
2,58,176,1,58,40,58,36,57,55
2,58,188,1,50,60,57,58,60,65
2,58,176,0,72,46,51,59,52,43
2,58,176,1,64,55,58,57,58,51
2,58,181,1,54,56,58,58,57,57
2,58,183,0,65,52,60,55,61,64
2,58,185,0,70,54,61,47,53,59
2,58,175,1,59,45,54,55,59,61
2,58,188,1,63,40,62,52,59,60
2,58,180,1,63,54,58,62,46,62
2,58,180,1,58,45,57,58,56,57
2,58,185,1,75,45,60,62,59,55
2,58,178,1,59,58,60,51,57,56
2,58,178,1,68,51,58,55,44,50
2,58,183,1,84,46,53,65,33,42
2,58,183,0,62,44,59,50,56,62
2,58,175,1,69,56,58,62,62,61
2,58,180,1,65,39,57,57,60,60
2,58,173,1,73,51,54,56,50,61
2,58,173,1,65,62,59,65,54,68
2,58,178,1,67,50,55,57,57,50
2,58,178,1,40,47,62,50,49,53
2,58,183,1,71,46,52,58,62,57
2,58,180,1,73,61,55,61,56,48
2,58,180,0,60,53,57,57,45,59
2,58,180,0,83,55,55,67,32,37
2,58,180,1,71,37,68,52,50,50
2,58,175,1,65,55,61,57,51,60
2,58,173,0,73,51,53,59,43,50
2,58,174,1,71,50,55,60,34,51
2,58,174,0,68,48,58,60,52,52
2,58,174,1,65,55,53,62,44,47
2,58,178,1,62,54,61,53,53,63
2,58,186,1,58,45,54,52,66,58
2,58,180,1,71,54,55,63,57,42
2,58,173,1,70,57,59,64,59,62
2,58,179,1,78,51,56,57,42,54
2,58,178,1,65,56,56,48,62,62
2,58,192,1,63,51,52,56,66,67
2,58,178,1,50,52,58,58,43,41
2,58,178,0,71,38,54,59,47,53
2,58,174,1,71,50,54,57,58,52
2,58,185,1,69,45,56,63,61,62
2,58,183,1,61,52,57,52,63,68
2,58,179,1,71,43,56,64,65,50
2,58,183,0,63,56,59,59,61,56
2,58,170,0,63,37,52,51,62,63
2,58,182,1,61,54,56,58,48,56
2,58,189,0,70,54,56,60,59,50
2,58,180,1,62,42,58,55,56,47
2,58,177,1,73,52,63,40,52,48
2,58,176,0,67,51,61,57,38,60
2,58,190,1,59,56,53,62,58,72
2,58,177,0,59,65,56,60,43,56
2,58,180,1,62,54,58,53,61,62
2,58,183,0,69,54,56,58,56,56
2,58,184,1,64,41,53,52,61,60
2,58,175,1,72,59,54,59,41,44
2,58,178,1,58,57,62,57,56,63
2,58,176,1,57,57,56,64,46,58
2,58,175,1,75,58,57,61,53,61
2,58,176,0,75,50,57,64,42,43
2,58,176,1,66,47,52,65,46,46
2,58,180,1,65,58,58,57,57,56
2,58,175,1,74,51,46,63,42,52
2,58,185,1,65,53,56,56,57,57
2,58,178,1,55,58,54,63,56,60
2,58,175,1,65,56,57,53,56,56
2,58,170,0,68,60,55,56,55,55
2,58,173,1,61,53,57,56,60,62
2,58,175,1,52,46,63,55,59,52
2,58,180,1,55,38,67,50,48,50
0,57,185,1,65,54,43,53,55,74
0,57,183,1,65,53,35,39,46,65
0,57,183,1,62,54,32,55,40,64
0,57,180,1,60,51,40,50,40,70
0,57,183,1,68,53,42,57,48,69
0,57,179,0,50,53,54,61,62,60
0,57,178,1,73,47,49,59,43,72
0,57,180,1,75,51,39,55,49,61
0,57,197,0,40,52,46,51,53,64
0,57,178,1,74,52,45,68,42,59
